Image,GT,mask_rcnn_R_50_C4,mask_rcnn_R_50_DC5,mask_rcnn_R_50_FPN,mask_rcnn_R_101_C4,mask_rcnn_R_101_DC5,mask_rcnn_R_101_FPN,Cellpose,StarDist
4f8ae937-959d-48cc-a_20_320_640_720_1040.png,0.08001875,0.091375,0.08020625,0.075775,0.07748125,0.10973125,0.08055625,0.0699875,0.0517125
4f8ae937-959d-48cc-a_20_640_640_1040_1040.png,0.03058125,0.031075,0.030825,0.03133125,0.03029375,0.03080625,0.03109375,0.027375,0.023025
4f8ae937-959d-48cc-a_20_960_640_1360_1040.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03183125
4f8ae937-959d-48cc-a_20_1280_640_1680_1040.png,0.06108125,0.0666375,0.05815,0.0587625,0.063675,0.05620625,0.0588125,0.05071875,0.0539875
4f8ae937-959d-48cc-a_20_1600_640_2000_1040.png,0.10021875,0.10001875,0.09805625,0.09900625,0.09761875,0.0985,0.09815625,0.08881875,0.10839375
4f8ae937-959d-48cc-a_20_1648_640_2048_1040.png,0.076525,0.07645,0.0739125,0.07514375,0.0743375,0.0739375,0.07575625,0.0669875,0.07899375
4f8ae937-959d-48cc-a_20_0_960_400_1360.png,0.0136125,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.02414375
4f8ae937-959d-48cc-a_20_320_960_720_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_640_960_1040_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_960_960_1360_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_1280_960_1680_1360.png,0.02045625,0.0208,0.01985,0.0203625,0.01998125,0.02041875,0.02006875,0.01955,0.02681875
4f8ae937-959d-48cc-a_20_1600_960_2000_1360.png,0.0278375,0.029175,0.02898125,0.029225,0.02861875,0.0293875,0.02935625,0.0282125,0.0356
4f8ae937-959d-48cc-a_20_1648_960_2048_1360.png,0.02209375,0.02240625,0.0224,0.02251875,0.02199375,0.02246875,0.0226625,0.02198125,0.02610625
4f8ae937-959d-48cc-a_20_0_1280_400_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_320_1280_720_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_640_1280_1040_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_960_1280_1360_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_1280_1280_1680_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_1600_1280_2000_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_1648_1280_2048_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_0_1600_400_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_320_1600_720_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_640_1600_1040_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_960_1600_1360_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_1280_1600_1680_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_1600_1600_2000_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_1648_1600_2048_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_0_1648_400_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_320_1648_720_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_640_1648_1040_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_960_1648_1360_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_1280_1648_1680_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_1600_1648_2000_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f8ae937-959d-48cc-a_20_1648_1648_2048_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fdf3ea0-8045-4f12-b_21_0_0_400_400.png,0.170175,0.118075,0.10573125,0.10763125,0.11665625,0.11945,0.1066625,0.088025,0.11499375
4fdf3ea0-8045-4f12-b_21_320_0_720_400.png,0.0846875,0.04123125,0.02878125,0.02965,0.02986875,0.029525,0.02953125,0.0284875,0.03931875
4fdf3ea0-8045-4f12-b_21_640_0_1040_400.png,0.00813125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01074375
4fdf3ea0-8045-4f12-b_21_960_0_1360_400.png,0.010225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07301875
4fdf3ea0-8045-4f12-b_21_1280_0_1680_400.png,0.0218625,0.0197625,0.02608125,0.0152,0.0452875,0.02235,0.0155875,0.0077875,0.09263125
4fdf3ea0-8045-4f12-b_21_1600_0_2000_400.png,0.12544375,0.080725,0.0598625,0.062225,0.08368125,0.06728125,0.0626625,0.03588125,0.08505625
4fdf3ea0-8045-4f12-b_21_1648_0_2048_400.png,0.1329125,0.08665,0.07275,0.071025,0.0683125,0.07641875,0.0712,0.04888125,0.0850875
4fdf3ea0-8045-4f12-b_21_0_320_400_720.png,0.1518,0.1412875,0.13759375,0.1387875,0.1373875,0.1391875,0.13903125,0.1298625,0.160425
4fdf3ea0-8045-4f12-b_21_320_320_720_720.png,0.06100625,0.060375,0.056825,0.057825,0.0574375,0.0584875,0.05861875,0.0503375,0.0556875
4fdf3ea0-8045-4f12-b_21_640_320_1040_720.png,0.0163125,0.01865625,0.01770625,0.01700625,0.01695625,0.01795625,0.0172625,0.01643125,0.03461875
4fdf3ea0-8045-4f12-b_21_960_320_1360_720.png,0.0308625,0.03204375,0.03104375,0.029675,0.02916875,0.03184375,0.02985,0.02934375,0.03203125
4fdf3ea0-8045-4f12-b_21_1280_320_1680_720.png,0.06018125,0.0638625,0.0608,0.06016875,0.06048125,0.0613625,0.06038125,0.0556125,0.06643125
4fdf3ea0-8045-4f12-b_21_1600_320_2000_720.png,0.118675,0.1207125,0.11619375,0.116975,0.11673125,0.11898125,0.1178,0.1029375,0.149
4fdf3ea0-8045-4f12-b_21_1648_320_2048_720.png,0.1363375,0.14048125,0.13276875,0.13686875,0.1347375,0.1385125,0.1379375,0.12160625,0.1654375
4fdf3ea0-8045-4f12-b_21_0_640_400_1040.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003125
4fdf3ea0-8045-4f12-b_21_320_640_720_1040.png,0.0050375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00505
4fdf3ea0-8045-4f12-b_21_640_640_1040_1040.png,0.04988125,0.04980625,0.04723125,0.04770625,0.0480875,0.04956875,0.0485375,0.0474125,0.05251875
4fdf3ea0-8045-4f12-b_21_960_640_1360_1040.png,0.05345625,0.0543375,0.0522875,0.051375,0.0511625,0.05368125,0.052075,0.04684375,0.05638125
4fdf3ea0-8045-4f12-b_21_1280_640_1680_1040.png,0.01446875,0.01570625,0.01474375,0.0144,0.01514375,0.016575,0.01533125,0.01428125,0.01585625
4fdf3ea0-8045-4f12-b_21_1600_640_2000_1040.png,0.029,0.02965625,0.02921875,0.0291625,0.028475,0.029575,0.02954375,0.02783125,0.0272375
4fdf3ea0-8045-4f12-b_21_1648_640_2048_1040.png,0.02549375,0.026025,0.0257625,0.025425,0.02500625,0.02515,0.02593125,0.0250125,0.02474375
4fdf3ea0-8045-4f12-b_21_0_960_400_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fdf3ea0-8045-4f12-b_21_320_960_720_1360.png,0.00504375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00515
4fdf3ea0-8045-4f12-b_21_640_960_1040_1360.png,0.01265,0.0,0.0,0.0,0.0,0.0,0.0,0.0124125,0.01115
4fdf3ea0-8045-4f12-b_21_960_960_1360_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05034375
4fdf3ea0-8045-4f12-b_21_1280_960_1680_1360.png,0.01006875,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0140625
4fdf3ea0-8045-4f12-b_21_1600_960_2000_1360.png,0.1995125,0.1939125,0.19628125,0.1659375,0.19153125,0.2288375,0.15785625,0.13264375,0.1544125
4fdf3ea0-8045-4f12-b_21_1648_960_2048_1360.png,0.2032125,0.2064375,0.18835625,0.17280625,0.184575,0.2042,0.16351875,0.13639375,0.16028125
4fdf3ea0-8045-4f12-b_21_0_1280_400_1680.png,0.056025,0.0569125,0.055,0.0558125,0.0556125,0.05755625,0.05616875,0.05304375,0.05961875
4fdf3ea0-8045-4f12-b_21_320_1280_720_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00411875
4fdf3ea0-8045-4f12-b_21_640_1280_1040_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fdf3ea0-8045-4f12-b_21_960_1280_1360_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000325
4fdf3ea0-8045-4f12-b_21_1280_1280_1680_1680.png,0.01469375,0.0,0.0,0.0,0.0,0.0,0.0,0.01418125,0.0156375
4fdf3ea0-8045-4f12-b_21_1600_1280_2000_1680.png,0.08050625,0.09200625,0.0867875,0.0874125,0.0872125,0.071475,0.07125625,0.0665375,0.10695
4fdf3ea0-8045-4f12-b_21_1648_1280_2048_1680.png,0.0964,0.1073125,0.1017875,0.1013875,0.0870125,0.09123125,0.08629375,0.080075,0.103625
4fdf3ea0-8045-4f12-b_21_0_1600_400_2000.png,0.0857125,0.08558125,0.08426875,0.0766875,0.0884,0.0876125,0.0773625,0.0694875,0.10809375
4fdf3ea0-8045-4f12-b_21_320_1600_720_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03038125
4fdf3ea0-8045-4f12-b_21_640_1600_1040_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02256875
4fdf3ea0-8045-4f12-b_21_960_1600_1360_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171875
4fdf3ea0-8045-4f12-b_21_1280_1600_1680_2000.png,0.00451875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00513125
4fdf3ea0-8045-4f12-b_21_1600_1600_2000_2000.png,0.0124875,0.01278125,0.012025,0.0122,0.012075,0.01203125,0.01260625,0.0071,0.01476875
4fdf3ea0-8045-4f12-b_21_1648_1600_2048_2000.png,0.0175125,0.0165375,0.01570625,0.0160625,0.01609375,0.01616875,0.0164,0.0090875,0.0215625
4fdf3ea0-8045-4f12-b_21_0_1648_400_2048.png,0.0611875,0.0597875,0.059725,0.051975,0.06318125,0.0619875,0.05179375,0.04446875,0.05441875
4fdf3ea0-8045-4f12-b_21_320_1648_720_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fdf3ea0-8045-4f12-b_21_640_1648_1040_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271625
4fdf3ea0-8045-4f12-b_21_960_1648_1360_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4fdf3ea0-8045-4f12-b_21_1280_1648_1680_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279375
4fdf3ea0-8045-4f12-b_21_1600_1648_2000_2048.png,0.00306875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01329375
4fdf3ea0-8045-4f12-b_21_1648_1648_2048_2048.png,0.00306875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020925
5a5bf31c-4a2f-4f33-a_22_0_0_400_400.png,0.016125,0.016375,0.01540625,0.01585625,0.015975,0.0159125,0.01590625,0.00914375,0.016375
5a5bf31c-4a2f-4f33-a_22_320_0_720_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857875
5a5bf31c-4a2f-4f33-a_22_640_0_1040_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321375
5a5bf31c-4a2f-4f33-a_22_960_0_1360_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20644375
5a5bf31c-4a2f-4f33-a_22_1280_0_1680_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04756875
5a5bf31c-4a2f-4f33-a_22_1600_0_2000_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0924
5a5bf31c-4a2f-4f33-a_22_1648_0_2048_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14205
5a5bf31c-4a2f-4f33-a_22_0_320_400_720.png,0.1840875,0.16025625,0.16633125,0.14743125,0.15819375,0.15481875,0.15080625,0.08798125,0.2000625
5a5bf31c-4a2f-4f33-a_22_320_320_720_720.png,0.02045625,0.02279375,0.02049375,0.0206125,0.021075,0.02145,0.02073125,0.0,0.01624375
5a5bf31c-4a2f-4f33-a_22_640_320_1040_720.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017125,0.0239375
5a5bf31c-4a2f-4f33-a_22_960_320_1360_720.png,0.02419375,0.02561875,0.02400625,0.02433125,0.02429375,0.0240625,0.02396875,0.0116375,0.051075
5a5bf31c-4a2f-4f33-a_22_1280_320_1680_720.png,0.0066875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01039375
5a5bf31c-4a2f-4f33-a_22_1600_320_2000_720.png,0.0164625,0.015825,0.01541875,0.0157625,0.01545,0.015675,0.01586875,0.007875,0.0771125
5a5bf31c-4a2f-4f33-a_22_1648_320_2048_720.png,0.02365625,0.02296875,0.02234375,0.02245625,0.02233125,0.0227625,0.02258125,0.0194125,0.08464375
5a5bf31c-4a2f-4f33-a_22_0_640_400_1040.png,0.2252375,0.21899375,0.2073,0.20401875,0.2122875,0.23074375,0.21125,0.17370625,0.21678125
5a5bf31c-4a2f-4f33-a_22_320_640_720_1040.png,0.07929375,0.0793625,0.0815625,0.07338125,0.09135,0.08071875,0.0731625,0.0652875,0.0770875
5a5bf31c-4a2f-4f33-a_22_640_640_1040_1040.png,0.01203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.030725
5a5bf31c-4a2f-4f33-a_22_960_640_1360_1040.png,0.02419375,0.02479375,0.02358125,0.023525,0.02349375,0.02383125,0.02321875,0.01175,0.04651875
5a5bf31c-4a2f-4f33-a_22_1280_640_1680_1040.png,0.0210125,0.0206125,0.01954375,0.0195875,0.01895625,0.01925625,0.01956875,0.01358125,0.0211375
5a5bf31c-4a2f-4f33-a_22_1600_640_2000_1040.png,0.05585625,0.05354375,0.05220625,0.052475,0.05168125,0.05218125,0.05311875,0.03139375,0.05975
5a5bf31c-4a2f-4f33-a_22_1648_640_2048_1040.png,0.0871375,0.09480625,0.08071875,0.07843125,0.079925,0.08003125,0.08295625,0.0705875,0.0880125
5a5bf31c-4a2f-4f33-a_22_0_960_400_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03551875
5a5bf31c-4a2f-4f33-a_22_320_960_720_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202625
5a5bf31c-4a2f-4f33-a_22_640_960_1040_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275625,0.08240625
5a5bf31c-4a2f-4f33-a_22_960_960_1360_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1187
5a5bf31c-4a2f-4f33-a_22_1280_960_1680_1360.png,0.02728125,0.02705625,0.0257,0.025575,0.0249625,0.0258625,0.02551875,0.02560625,0.0289
5a5bf31c-4a2f-4f33-a_22_1600_960_2000_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08010625
5a5bf31c-4a2f-4f33-a_22_1648_960_2048_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265125
5a5bf31c-4a2f-4f33-a_22_0_1280_400_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004375
5a5bf31c-4a2f-4f33-a_22_320_1280_720_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01518125
5a5bf31c-4a2f-4f33-a_22_640_1280_1040_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099625
5a5bf31c-4a2f-4f33-a_22_960_1280_1360_1680.png,0.08705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08380625
5a5bf31c-4a2f-4f33-a_22_1280_1280_1680_1680.png,0.01295625,0.0,0.0,0.0,0.0,0.0,0.0,0.01284375,0.01376875
5a5bf31c-4a2f-4f33-a_22_1600_1280_2000_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323
5a5bf31c-4a2f-4f33-a_22_1648_1280_2048_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02055
5a5bf31c-4a2f-4f33-a_22_0_1600_400_2000.png,0.11560625,0.11775625,0.11308125,0.112125,0.1144625,0.1159,0.1139125,0.11156875,0.1104
5a5bf31c-4a2f-4f33-a_22_320_1600_720_2000.png,0.0654375,0.07228125,0.06571875,0.06661875,0.0704625,0.07121875,0.066575,0.0643375,0.06525625
5a5bf31c-4a2f-4f33-a_22_640_1600_1040_2000.png,0.013275,0.0,0.0,0.0,0.0,0.0,0.0,0.013075,0.01383125
5a5bf31c-4a2f-4f33-a_22_960_1600_1360_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021
5a5bf31c-4a2f-4f33-a_22_1280_1600_1680_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1600_1600_2000_2000.png,0.01295625,0.0,0.0,0.0,0.0,0.0,0.0,0.0055875,0.0114375
5a5bf31c-4a2f-4f33-a_22_1648_1600_2048_2000.png,0.02266875,0.02255,0.02044375,0.02230625,0.02148125,0.0206875,0.02175,0.01955,0.022875
5a5bf31c-4a2f-4f33-a_22_0_1648_400_2048.png,0.128,0.1305,0.12640625,0.1261875,0.127075,0.128925,0.12746875,0.1238,0.12875625
5a5bf31c-4a2f-4f33-a_22_320_1648_720_2048.png,0.0654375,0.07226875,0.06573125,0.06664375,0.07048125,0.07113125,0.0665875,0.06414375,0.06531875
5a5bf31c-4a2f-4f33-a_22_640_1648_1040_2048.png,0.013275,0.0,0.0,0.0,0.0,0.0,0.0,0.0130875,0.0137875
5a5bf31c-4a2f-4f33-a_22_960_1648_1360_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038125,0.00241875
5a5bf31c-4a2f-4f33-a_22_1280_1648_1680_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00556875
5a5bf31c-4a2f-4f33-a_22_1600_1648_2000_2048.png,0.0225875,0.02220625,0.021575,0.02085,0.0202625,0.02115625,0.02084375,0.018525,0.0206875
5a5bf31c-4a2f-4f33-a_22_1648_1648_2048_2048.png,0.04243125,0.0399125,0.03813125,0.0397125,0.038625,0.03975,0.0394,0.037275,0.037425
5b186eaf-f435-459d-a_23_0_0_400_400.png,0.1117875,0.12215,0.11623125,0.11674375,0.1256625,0.1258625,0.1223625,0.0653875,0.1026125
5b186eaf-f435-459d-a_23_320_0_720_400.png,0.052625,0.043875,0.04525625,0.0536125,0.04485625,0.04935625,0.0330875,0.0346375,0.0701625
5b186eaf-f435-459d-a_23_640_0_1040_400.png,0.0999625,0.0450625,0.04894375,0.03153125,0.0361625,0.04819375,0.03154375,0.0087375,0.009975
5b186eaf-f435-459d-a_23_960_0_1360_400.png,0.06068125,0.0488625,0.0459875,0.0467,0.04495,0.04575625,0.04575,0.02358125,0.021825
5b186eaf-f435-459d-a_23_1280_0_1680_400.png,0.145325,0.1485125,0.16376875,0.11144375,0.10825,0.1094625,0.11054375,0.0334375,0.05505
5b186eaf-f435-459d-a_23_1600_0_2000_400.png,0.0804875,0.084825,0.08208125,0.076675,0.07494375,0.08339375,0.0759625,0.033725,0.07286875
5b186eaf-f435-459d-a_23_1648_0_2048_400.png,0.0684,0.06975,0.069625,0.0693375,0.08078125,0.06810625,0.06755625,0.03895,0.0463
5b186eaf-f435-459d-a_23_0_320_400_720.png,0.24518125,0.2752625,0.25138125,0.21780625,0.26839375,0.273425,0.208575,0.1367125,0.13590625
5b186eaf-f435-459d-a_23_320_320_720_720.png,0.136975,0.12419375,0.12026875,0.1064625,0.122875,0.107375,0.1065125,0.100075,0.14843125
5b186eaf-f435-459d-a_23_640_320_1040_720.png,0.21675625,0.22615625,0.214425,0.21271875,0.22028125,0.2285125,0.21329375,0.16366875,0.18164375
5b186eaf-f435-459d-a_23_960_320_1360_720.png,0.199275,0.199325,0.1972125,0.19370625,0.1934625,0.19775,0.19406875,0.16655625,0.15520625
5b186eaf-f435-459d-a_23_1280_320_1680_720.png,0.16720625,0.1698875,0.16528125,0.1645125,0.1657,0.16690625,0.16366875,0.1531625,0.2003625
5b186eaf-f435-459d-a_23_1600_320_2000_720.png,0.12129375,0.12465625,0.1196625,0.12333125,0.1520875,0.12465,0.123925,0.07565,0.13554375
5b186eaf-f435-459d-a_23_1648_320_2048_720.png,0.1121625,0.1155375,0.11099375,0.11285,0.11291875,0.11460625,0.111725,0.0853625,0.13378125
5b186eaf-f435-459d-a_23_0_640_400_1040.png,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0176625,0.02458125
5b186eaf-f435-459d-a_23_320_640_720_1040.png,0.01765625,0.0,0.0,0.0,0.0,0.0,0.0,0.01721875,0.0201375
5b186eaf-f435-459d-a_23_640_640_1040_1040.png,0.08894375,0.0916625,0.08795,0.0897875,0.0892125,0.090025,0.08939375,0.0880375,0.100725
5b186eaf-f435-459d-a_23_960_640_1360_1040.png,0.12525,0.1275125,0.12334375,0.12395,0.1222625,0.1248375,0.12435625,0.1192625,0.13795625
5b186eaf-f435-459d-a_23_1280_640_1680_1040.png,0.06205625,0.061125,0.0588625,0.05930625,0.05796875,0.0590625,0.0591375,0.0505125,0.0640375
5b186eaf-f435-459d-a_23_1600_640_2000_1040.png,0.11261875,0.1126375,0.10770625,0.10893125,0.10938125,0.11150625,0.10804375,0.07199375,0.098075
5b186eaf-f435-459d-a_23_1648_640_2048_1040.png,0.1022625,0.10304375,0.098725,0.0995875,0.099625,0.10150625,0.0982875,0.06158125,0.09215625
5b186eaf-f435-459d-a_23_0_960_400_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_320_960_720_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_640_960_1040_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_960_960_1360_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_1280_960_1680_1360.png,0.03751875,0.0371125,0.036575,0.0363625,0.0367375,0.0367125,0.03625,0.0319875,0.03809375
5b186eaf-f435-459d-a_23_1600_960_2000_1360.png,0.01825,0.0,0.0,0.0,0.0,0.0,0.0,0.0173875,0.01798125
5b186eaf-f435-459d-a_23_1648_960_2048_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_0_1280_400_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028275
5b186eaf-f435-459d-a_23_320_1280_720_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_640_1280_1040_1680.png,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236625
5b186eaf-f435-459d-a_23_960_1280_1360_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178625
5b186eaf-f435-459d-a_23_1280_1280_1680_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01365
5b186eaf-f435-459d-a_23_1600_1280_2000_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_1648_1280_2048_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00694375
5b186eaf-f435-459d-a_23_0_1600_400_2000.png,0.08433125,0.08593125,0.0860625,0.08381875,0.08211875,0.08519375,0.0840375,0.0234875,0.113025
5b186eaf-f435-459d-a_23_320_1600_720_2000.png,0.18714375,0.21633125,0.1666625,0.17066875,0.18425,0.2212,0.1561375,0.03641875,0.13044375
5b186eaf-f435-459d-a_23_640_1600_1040_2000.png,0.19104375,0.197775,0.18636875,0.19036875,0.19015,0.1934875,0.18211875,0.14653125,0.1847375
5b186eaf-f435-459d-a_23_960_1600_1360_2000.png,0.0897125,0.11408125,0.0859375,0.08565625,0.1125625,0.087025,0.08605,0.0648875,0.1594
5b186eaf-f435-459d-a_23_1280_1600_1680_2000.png,0.099925,0.1120375,0.09648125,0.09711875,0.0987,0.0972375,0.0972625,0.0661,0.17285625
5b186eaf-f435-459d-a_23_1600_1600_2000_2000.png,0.0994625,0.1214125,0.11398125,0.09819375,0.105475,0.11396875,0.110975,0.06165625,0.1368125
5b186eaf-f435-459d-a_23_1648_1600_2048_2000.png,0.08345,0.08781875,0.08285,0.0914875,0.08200625,0.0845875,0.08225,0.0577,0.10076875
5b186eaf-f435-459d-a_23_0_1648_400_2048.png,0.1126125,0.1130875,0.10978125,0.1092625,0.1068125,0.1099875,0.10820625,0.06864375,0.1832125
5b186eaf-f435-459d-a_23_320_1648_720_2048.png,0.19925625,0.2255,0.17588125,0.179225,0.1946625,0.26481875,0.1686,0.0359625,0.14409375
5b186eaf-f435-459d-a_23_640_1648_1040_2048.png,0.19104375,0.19776875,0.19011875,0.19076875,0.1876,0.1931,0.18394375,0.14595,0.1968375
5b186eaf-f435-459d-a_23_960_1648_1360_2048.png,0.101325,0.12679375,0.0977375,0.098225,0.1235625,0.09824375,0.09816875,0.09150625,0.16795625
5b186eaf-f435-459d-a_23_1280_1648_1680_2048.png,0.10261875,0.1018,0.098775,0.099825,0.10035,0.0999875,0.10105,0.0787875,0.165925
5b186eaf-f435-459d-a_23_1600_1648_2000_2048.png,0.11535625,0.12876875,0.13205625,0.12415625,0.11313125,0.12708125,0.12663125,0.07501875,0.1857125
5b186eaf-f435-459d-a_23_1648_1648_2048_2048.png,0.0977375,0.0998125,0.0969375,0.095925,0.09664375,0.09725,0.0976875,0.07411875,0.16319375
5e03c52f-bf8d-49d8-9_24_0_0_400_400.png,0.02678125,0.0,0.0,0.0,0.0,0.0,0.0527875,0.0,0.0
