Image,GT,mask_rcnn_R_50_C4,mask_rcnn_R_50_DC5,mask_rcnn_R_50_FPN,mask_rcnn_R_101_C4,mask_rcnn_R_101_DC5,mask_rcnn_R_101_FPN
3f46f1f4-a18f-4700-9_12_1600_1280_2000_1680.png,11,11,11,11,11,11,11
3f46f1f4-a18f-4700-9_12_1648_1280_2048_1680.png,12,12,12,12,12,12,12
3f46f1f4-a18f-4700-9_12_0_1600_400_2000.png,13,19,16,11,20,19,11
3f46f1f4-a18f-4700-9_12_320_1600_720_2000.png,45,56,53,39,61,52,30
3f46f1f4-a18f-4700-9_12_640_1600_1040_2000.png,29,34,34,27,36,37,26
3f46f1f4-a18f-4700-9_12_960_1600_1360_2000.png,23,27,27,22,31,31,22
3f46f1f4-a18f-4700-9_12_1280_1600_1680_2000.png,10,13,12,11,12,12,10
3f46f1f4-a18f-4700-9_12_1600_1600_2000_2000.png,7,7,7,6,7,7,6
3f46f1f4-a18f-4700-9_12_1648_1600_2048_2000.png,7,6,6,6,6,6,6
3f46f1f4-a18f-4700-9_12_0_1648_400_2048.png,18,22,22,16,24,22,16
3f46f1f4-a18f-4700-9_12_320_1648_720_2048.png,46,58,55,40,60,55,32
3f46f1f4-a18f-4700-9_12_640_1648_1040_2048.png,35,42,42,32,43,44,30
3f46f1f4-a18f-4700-9_12_960_1648_1360_2048.png,24,30,29,25,31,32,23
3f46f1f4-a18f-4700-9_12_1280_1648_1680_2048.png,10,15,13,13,13,13,11
3f46f1f4-a18f-4700-9_12_1600_1648_2000_2048.png,4,5,5,4,5,5,4
3f46f1f4-a18f-4700-9_12_1648_1648_2048_2048.png,4,4,4,4,4,4,4
40700d36-f663-43f6-b_13_0_0_400_400.png,7,10,9,7,9,7,7
40700d36-f663-43f6-b_13_320_0_720_400.png,2,2,2,2,2,2,2
40700d36-f663-43f6-b_13_640_0_1040_400.png,0,0,0,0,0,0,0
40700d36-f663-43f6-b_13_960_0_1360_400.png,0,0,0,0,0,0,0
40700d36-f663-43f6-b_13_1280_0_1680_400.png,2,2,2,2,2,2,2
40700d36-f663-43f6-b_13_1600_0_2000_400.png,9,9,9,9,10,10,9
40700d36-f663-43f6-b_13_1648_0_2048_400.png,9,9,9,9,10,10,9
40700d36-f663-43f6-b_13_0_320_400_720.png,15,16,17,15,15,15,15
40700d36-f663-43f6-b_13_320_320_720_720.png,8,8,9,8,8,9,8
40700d36-f663-43f6-b_13_640_320_1040_720.png,5,7,6,7,7,7,5
40700d36-f663-43f6-b_13_960_320_1360_720.png,6,6,6,6,7,6,6
40700d36-f663-43f6-b_13_1280_320_1680_720.png,6,6,6,6,6,6,6
40700d36-f663-43f6-b_13_1600_320_2000_720.png,14,15,16,14,14,14,14
40700d36-f663-43f6-b_13_1648_320_2048_720.png,13,14,15,13,14,13,13
40700d36-f663-43f6-b_13_0_640_400_1040.png,28,28,27,25,27,27,26
40700d36-f663-43f6-b_13_320_640_720_1040.png,11,10,10,10,10,11,10
40700d36-f663-43f6-b_13_640_640_1040_1040.png,8,8,8,8,8,8,8
40700d36-f663-43f6-b_13_960_640_1360_1040.png,7,7,8,7,7,7,7
40700d36-f663-43f6-b_13_1280_640_1680_1040.png,8,8,8,8,8,8,8
40700d36-f663-43f6-b_13_1600_640_2000_1040.png,11,11,12,10,11,11,11
40700d36-f663-43f6-b_13_1648_640_2048_1040.png,10,10,10,9,10,10,10
40700d36-f663-43f6-b_13_0_960_400_1360.png,25,27,25,22,24,25,22
40700d36-f663-43f6-b_13_320_960_720_1360.png,23,25,22,20,23,25,21
40700d36-f663-43f6-b_13_640_960_1040_1360.png,12,13,11,12,13,14,12
40700d36-f663-43f6-b_13_960_960_1360_1360.png,14,15,16,14,15,15,15
40700d36-f663-43f6-b_13_1280_960_1680_1360.png,11,10,11,10,10,10,10
40700d36-f663-43f6-b_13_1600_960_2000_1360.png,9,11,9,10,10,9,9
40700d36-f663-43f6-b_13_1648_960_2048_1360.png,9,10,9,9,9,9,9
40700d36-f663-43f6-b_13_0_1280_400_1680.png,3,3,3,3,3,3,3
40700d36-f663-43f6-b_13_320_1280_720_1680.png,13,15,13,12,15,15,12
40700d36-f663-43f6-b_13_640_1280_1040_1680.png,18,17,14,12,13,14,13
40700d36-f663-43f6-b_13_960_1280_1360_1680.png,18,17,17,15,16,16,14
40700d36-f663-43f6-b_13_1280_1280_1680_1680.png,8,8,8,8,8,8,8
40700d36-f663-43f6-b_13_1600_1280_2000_1680.png,8,11,9,8,11,10,8
40700d36-f663-43f6-b_13_1648_1280_2048_1680.png,8,11,10,9,12,11,9
40700d36-f663-43f6-b_13_0_1600_400_2000.png,8,7,7,7,7,7,7
40700d36-f663-43f6-b_13_320_1600_720_2000.png,6,6,6,6,6,6,6
40700d36-f663-43f6-b_13_640_1600_1040_2000.png,12,12,11,11,11,11,11
40700d36-f663-43f6-b_13_960_1600_1360_2000.png,6,6,6,6,6,6,7
40700d36-f663-43f6-b_13_1280_1600_1680_2000.png,8,9,9,8,9,10,9
40700d36-f663-43f6-b_13_1600_1600_2000_2000.png,7,8,8,8,8,8,8
40700d36-f663-43f6-b_13_1648_1600_2048_2000.png,4,5,5,4,5,4,5
40700d36-f663-43f6-b_13_0_1648_400_2048.png,8,8,8,8,8,8,7
40700d36-f663-43f6-b_13_320_1648_720_2048.png,6,6,6,6,6,6,6
40700d36-f663-43f6-b_13_640_1648_1040_2048.png,12,13,12,11,12,12,11
40700d36-f663-43f6-b_13_960_1648_1360_2048.png,6,6,6,6,6,6,6
40700d36-f663-43f6-b_13_1280_1648_1680_2048.png,8,9,9,8,9,9,8
40700d36-f663-43f6-b_13_1600_1648_2000_2048.png,6,7,7,7,7,7,6
40700d36-f663-43f6-b_13_1648_1648_2048_2048.png,3,4,4,4,4,3,4
41d18fb8-4d92-4c69-9_14_0_0_400_400.png,8,12,11,8,10,11,7
41d18fb8-4d92-4c69-9_14_320_0_720_400.png,8,8,9,7,8,8,8
41d18fb8-4d92-4c69-9_14_640_0_1040_400.png,6,5,5,4,5,4,4
41d18fb8-4d92-4c69-9_14_960_0_1360_400.png,2,0,0,0,0,0,0
41d18fb8-4d92-4c69-9_14_1280_0_1680_400.png,1,0,0,0,0,0,0
41d18fb8-4d92-4c69-9_14_1600_0_2000_400.png,4,3,4,2,3,3,3
41d18fb8-4d92-4c69-9_14_1648_0_2048_400.png,4,3,4,2,3,2,3
41d18fb8-4d92-4c69-9_14_0_320_400_720.png,20,24,20,19,22,21,18
41d18fb8-4d92-4c69-9_14_320_320_720_720.png,20,22,21,20,21,21,20
41d18fb8-4d92-4c69-9_14_640_320_1040_720.png,11,10,10,10,10,10,10
41d18fb8-4d92-4c69-9_14_960_320_1360_720.png,4,4,4,4,4,4,4
41d18fb8-4d92-4c69-9_14_1280_320_1680_720.png,2,2,2,2,2,2,2
41d18fb8-4d92-4c69-9_14_1600_320_2000_720.png,5,5,5,5,5,5,5
41d18fb8-4d92-4c69-9_14_1648_320_2048_720.png,6,6,6,6,6,6,6
41d18fb8-4d92-4c69-9_14_0_640_400_1040.png,13,14,13,14,13,13,12
41d18fb8-4d92-4c69-9_14_320_640_720_1040.png,12,12,12,12,12,12,12
41d18fb8-4d92-4c69-9_14_640_640_1040_1040.png,11,13,11,11,12,11,11
41d18fb8-4d92-4c69-9_14_960_640_1360_1040.png,7,7,7,7,7,7,7
41d18fb8-4d92-4c69-9_14_1280_640_1680_1040.png,4,4,4,4,4,4,4
41d18fb8-4d92-4c69-9_14_1600_640_2000_1040.png,1,0,0,0,0,0,0
41d18fb8-4d92-4c69-9_14_1648_640_2048_1040.png,2,2,2,2,2,2,2
41d18fb8-4d92-4c69-9_14_0_960_400_1360.png,3,3,3,3,3,3,3
41d18fb8-4d92-4c69-9_14_320_960_720_1360.png,0,0,0,0,0,0,0
41d18fb8-4d92-4c69-9_14_640_960_1040_1360.png,6,7,8,7,7,7,6
41d18fb8-4d92-4c69-9_14_960_960_1360_1360.png,7,7,7,7,7,7,7
41d18fb8-4d92-4c69-9_14_1280_960_1680_1360.png,9,10,9,9,10,10,9
41d18fb8-4d92-4c69-9_14_1600_960_2000_1360.png,5,5,5,5,5,5,5
41d18fb8-4d92-4c69-9_14_1648_960_2048_1360.png,4,4,4,4,4,4,4
41d18fb8-4d92-4c69-9_14_0_1280_400_1680.png,4,4,4,4,4,4,4
41d18fb8-4d92-4c69-9_14_320_1280_720_1680.png,3,4,4,4,4,4,4
41d18fb8-4d92-4c69-9_14_640_1280_1040_1680.png,10,10,10,10,10,11,10
41d18fb8-4d92-4c69-9_14_960_1280_1360_1680.png,10,13,10,12,12,12,11
41d18fb8-4d92-4c69-9_14_1280_1280_1680_1680.png,15,18,18,17,17,18,16
41d18fb8-4d92-4c69-9_14_1600_1280_2000_1680.png,6,7,7,7,7,7,7
41d18fb8-4d92-4c69-9_14_1648_1280_2048_1680.png,5,7,7,7,7,7,7
41d18fb8-4d92-4c69-9_14_0_1600_400_2000.png,8,8,8,8,8,8,8
41d18fb8-4d92-4c69-9_14_320_1600_720_2000.png,14,13,13,13,13,13,13
41d18fb8-4d92-4c69-9_14_640_1600_1040_2000.png,15,15,15,15,15,15,15
41d18fb8-4d92-4c69-9_14_960_1600_1360_2000.png,14,16,17,16,18,16,15
41d18fb8-4d92-4c69-9_14_1280_1600_1680_2000.png,10,12,11,11,12,12,10
41d18fb8-4d92-4c69-9_14_1600_1600_2000_2000.png,4,5,4,4,4,4,4
41d18fb8-4d92-4c69-9_14_1648_1600_2048_2000.png,4,5,4,4,4,4,4
41d18fb8-4d92-4c69-9_14_0_1648_400_2048.png,9,9,9,9,9,9,9
41d18fb8-4d92-4c69-9_14_320_1648_720_2048.png,16,16,15,15,15,15,15
41d18fb8-4d92-4c69-9_14_640_1648_1040_2048.png,15,15,15,15,15,15,15
41d18fb8-4d92-4c69-9_14_960_1648_1360_2048.png,16,17,18,17,18,17,16
41d18fb8-4d92-4c69-9_14_1280_1648_1680_2048.png,12,12,12,12,12,12,12
41d18fb8-4d92-4c69-9_14_1600_1648_2000_2048.png,6,6,6,4,5,6,5
41d18fb8-4d92-4c69-9_14_1648_1648_2048_2048.png,6,6,6,4,5,7,5
426f0b85-8131-45ca-8_15_0_0_400_400.png,0,0,0,0,0,0,0
426f0b85-8131-45ca-8_15_320_0_720_400.png,1,2,0,0,0,0,0
426f0b85-8131-45ca-8_15_640_0_1040_400.png,5,6,6,5,5,6,5
426f0b85-8131-45ca-8_15_960_0_1360_400.png,1,2,2,0,0,2,0
426f0b85-8131-45ca-8_15_1280_0_1680_400.png,2,2,2,2,2,2,2
426f0b85-8131-45ca-8_15_1600_0_2000_400.png,2,2,2,2,2,2,2
426f0b85-8131-45ca-8_15_1648_0_2048_400.png,2,2,2,2,2,2,2
426f0b85-8131-45ca-8_15_0_320_400_720.png,11,12,12,11,11,12,9
426f0b85-8131-45ca-8_15_320_320_720_720.png,9,6,7,7,6,7,7
426f0b85-8131-45ca-8_15_640_320_1040_720.png,25,30,28,26,28,27,25
426f0b85-8131-45ca-8_15_960_320_1360_720.png,9,12,10,9,11,12,9
426f0b85-8131-45ca-8_15_1280_320_1680_720.png,2,0,0,0,0,0,0
426f0b85-8131-45ca-8_15_1600_320_2000_720.png,1,0,0,0,0,0,0
426f0b85-8131-45ca-8_15_1648_320_2048_720.png,1,0,0,0,0,0,0
426f0b85-8131-45ca-8_15_0_640_400_1040.png,21,21,19,19,17,20,18
426f0b85-8131-45ca-8_15_320_640_720_1040.png,7,7,9,8,6,7,6
426f0b85-8131-45ca-8_15_640_640_1040_1040.png,18,25,24,23,24,23,23
426f0b85-8131-45ca-8_15_960_640_1360_1040.png,1,3,3,2,4,3,2
426f0b85-8131-45ca-8_15_1280_640_1680_1040.png,0,0,0,0,0,0,0
426f0b85-8131-45ca-8_15_1600_640_2000_1040.png,0,0,0,0,0,0,0
426f0b85-8131-45ca-8_15_1648_640_2048_1040.png,0,0,0,0,0,0,0
426f0b85-8131-45ca-8_15_0_960_400_1360.png,2,2,2,2,2,2,2
426f0b85-8131-45ca-8_15_320_960_720_1360.png,2,3,3,3,2,2,2
426f0b85-8131-45ca-8_15_640_960_1040_1360.png,8,8,8,8,9,8,9
426f0b85-8131-45ca-8_15_960_960_1360_1360.png,0,0,0,0,0,0,0
426f0b85-8131-45ca-8_15_1280_960_1680_1360.png,1,2,2,2,2,2,2
426f0b85-8131-45ca-8_15_1600_960_2000_1360.png,6,6,6,6,6,6,6
426f0b85-8131-45ca-8_15_1648_960_2048_1360.png,7,8,7,6,7,7,7
426f0b85-8131-45ca-8_15_0_1280_400_1680.png,4,4,4,4,4,4,4
426f0b85-8131-45ca-8_15_320_1280_720_1680.png,3,3,3,3,3,3,3
426f0b85-8131-45ca-8_15_640_1280_1040_1680.png,0,0,0,0,0,0,0
426f0b85-8131-45ca-8_15_960_1280_1360_1680.png,0,0,0,0,0,0,0
426f0b85-8131-45ca-8_15_1280_1280_1680_1680.png,18,24,21,17,19,21,17
426f0b85-8131-45ca-8_15_1600_1280_2000_1680.png,35,38,35,31,37,36,31
426f0b85-8131-45ca-8_15_1648_1280_2048_1680.png,36,36,34,30,36,35,28
426f0b85-8131-45ca-8_15_0_1600_400_2000.png,13,14,14,14,13,14,13
426f0b85-8131-45ca-8_15_320_1600_720_2000.png,10,8,8,8,8,8,8
426f0b85-8131-45ca-8_15_640_1600_1040_2000.png,4,4,4,3,4,4,3
426f0b85-8131-45ca-8_15_960_1600_1360_2000.png,4,4,4,4,5,5,5
426f0b85-8131-45ca-8_15_1280_1600_1680_2000.png,20,20,21,21,22,23,21
426f0b85-8131-45ca-8_15_1600_1600_2000_2000.png,32,30,31,24,29,30,22
426f0b85-8131-45ca-8_15_1648_1600_2048_2000.png,30,27,29,23,27,27,22
426f0b85-8131-45ca-8_15_0_1648_400_2048.png,13,14,14,14,13,14,13
426f0b85-8131-45ca-8_15_320_1648_720_2048.png,10,9,9,8,9,9,9
426f0b85-8131-45ca-8_15_640_1648_1040_2048.png,4,5,5,4,5,4,5
426f0b85-8131-45ca-8_15_960_1648_1360_2048.png,4,4,4,4,5,4,4
426f0b85-8131-45ca-8_15_1280_1648_1680_2048.png,17,19,21,18,20,20,20
426f0b85-8131-45ca-8_15_1600_1648_2000_2048.png,30,26,28,21,28,28,20
426f0b85-8131-45ca-8_15_1648_1648_2048_2048.png,29,26,29,22,28,29,21
44a2d927-8450-462c-b_16_0_0_400_400.png,10,13,13,9,11,11,9
44a2d927-8450-462c-b_16_320_0_720_400.png,12,13,12,11,11,12,12
44a2d927-8450-462c-b_16_640_0_1040_400.png,14,14,14,15,15,14,13
44a2d927-8450-462c-b_16_960_0_1360_400.png,11,11,11,9,10,11,10
44a2d927-8450-462c-b_16_1280_0_1680_400.png,8,7,8,8,8,8,8
44a2d927-8450-462c-b_16_1600_0_2000_400.png,11,13,13,12,13,13,11
44a2d927-8450-462c-b_16_1648_0_2048_400.png,10,12,12,12,13,14,11
44a2d927-8450-462c-b_16_0_320_400_720.png,7,7,7,7,7,7,7
44a2d927-8450-462c-b_16_320_320_720_720.png,11,11,11,11,11,11,11
44a2d927-8450-462c-b_16_640_320_1040_720.png,13,14,11,12,11,12,11
44a2d927-8450-462c-b_16_960_320_1360_720.png,12,11,11,10,10,11,10
44a2d927-8450-462c-b_16_1280_320_1680_720.png,4,4,4,5,4,4,5
44a2d927-8450-462c-b_16_1600_320_2000_720.png,3,4,4,3,4,3,3
44a2d927-8450-462c-b_16_1648_320_2048_720.png,2,2,2,2,3,2,2
44a2d927-8450-462c-b_16_0_640_400_1040.png,0,0,0,0,0,0,0
44a2d927-8450-462c-b_16_320_640_720_1040.png,6,6,6,6,6,6,6
44a2d927-8450-462c-b_16_640_640_1040_1040.png,5,5,5,5,6,6,5
44a2d927-8450-462c-b_16_960_640_1360_1040.png,2,2,2,2,2,2,2
44a2d927-8450-462c-b_16_1280_640_1680_1040.png,8,7,7,7,9,8,6
44a2d927-8450-462c-b_16_1600_640_2000_1040.png,5,5,5,5,5,5,5
44a2d927-8450-462c-b_16_1648_640_2048_1040.png,4,4,4,4,4,4,4
44a2d927-8450-462c-b_16_0_960_400_1360.png,1,0,0,0,0,0,0
44a2d927-8450-462c-b_16_320_960_720_1360.png,3,4,4,4,4,4,4
44a2d927-8450-462c-b_16_640_960_1040_1360.png,3,3,3,3,3,3,3
44a2d927-8450-462c-b_16_960_960_1360_1360.png,3,3,3,3,3,3,3
44a2d927-8450-462c-b_16_1280_960_1680_1360.png,1,0,0,0,0,0,0
44a2d927-8450-462c-b_16_1600_960_2000_1360.png,3,3,3,3,3,3,3
44a2d927-8450-462c-b_16_1648_960_2048_1360.png,3,3,3,3,3,3,3
44a2d927-8450-462c-b_16_0_1280_400_1680.png,6,6,6,6,6,6,6
44a2d927-8450-462c-b_16_320_1280_720_1680.png,7,9,9,8,9,8,8
44a2d927-8450-462c-b_16_640_1280_1040_1680.png,3,3,3,3,3,3,3
44a2d927-8450-462c-b_16_960_1280_1360_1680.png,5,5,5,5,5,5,4
44a2d927-8450-462c-b_16_1280_1280_1680_1680.png,1,0,0,0,0,0,0
44a2d927-8450-462c-b_16_1600_1280_2000_1680.png,1,0,0,0,0,0,0
44a2d927-8450-462c-b_16_1648_1280_2048_1680.png,2,2,2,2,2,2,2
44a2d927-8450-462c-b_16_0_1600_400_2000.png,8,7,7,6,7,7,6
44a2d927-8450-462c-b_16_320_1600_720_2000.png,4,4,5,4,5,5,4
44a2d927-8450-462c-b_16_640_1600_1040_2000.png,2,3,3,3,3,3,3
44a2d927-8450-462c-b_16_960_1600_1360_2000.png,7,7,7,7,7,7,6
44a2d927-8450-462c-b_16_1280_1600_1680_2000.png,16,14,12,11,14,13,12
44a2d927-8450-462c-b_16_1600_1600_2000_2000.png,6,8,6,5,6,7,6
44a2d927-8450-462c-b_16_1648_1600_2048_2000.png,5,5,5,3,8,6,4
44a2d927-8450-462c-b_16_0_1648_400_2048.png,6,6,6,5,6,6,6
44a2d927-8450-462c-b_16_320_1648_720_2048.png,4,5,5,5,6,4,4
44a2d927-8450-462c-b_16_640_1648_1040_2048.png,2,3,3,3,3,3,3
44a2d927-8450-462c-b_16_960_1648_1360_2048.png,6,6,6,6,6,6,6
44a2d927-8450-462c-b_16_1280_1648_1680_2048.png,15,13,11,10,13,13,11
44a2d927-8450-462c-b_16_1600_1648_2000_2048.png,6,8,6,6,7,7,5
44a2d927-8450-462c-b_16_1648_1648_2048_2048.png,5,5,5,5,8,7,4
44dcff7a-fb94-4c95-b_17_0_0_400_400.png,22,21,22,17,21,21,17
44dcff7a-fb94-4c95-b_17_320_0_720_400.png,26,29,27,22,27,26,20
44dcff7a-fb94-4c95-b_17_640_0_1040_400.png,18,18,18,16,17,18,16
44dcff7a-fb94-4c95-b_17_960_0_1360_400.png,6,7,7,6,7,7,6
44dcff7a-fb94-4c95-b_17_1280_0_1680_400.png,12,12,12,11,12,12,12
44dcff7a-fb94-4c95-b_17_1600_0_2000_400.png,11,11,11,11,11,11,11
44dcff7a-fb94-4c95-b_17_1648_0_2048_400.png,12,13,12,12,12,12,12
44dcff7a-fb94-4c95-b_17_0_320_400_720.png,39,42,37,32,39,38,33
44dcff7a-fb94-4c95-b_17_320_320_720_720.png,24,25,27,21,26,27,22
44dcff7a-fb94-4c95-b_17_640_320_1040_720.png,9,8,8,8,8,8,8
44dcff7a-fb94-4c95-b_17_960_320_1360_720.png,7,7,7,7,7,7,7
44dcff7a-fb94-4c95-b_17_1280_320_1680_720.png,6,6,6,6,6,6,6
44dcff7a-fb94-4c95-b_17_1600_320_2000_720.png,5,5,5,5,5,5,5
44dcff7a-fb94-4c95-b_17_1648_320_2048_720.png,7,7,7,7,7,7,7
44dcff7a-fb94-4c95-b_17_0_640_400_1040.png,26,28,25,23,25,25,22
44dcff7a-fb94-4c95-b_17_320_640_720_1040.png,3,3,3,3,3,3,3
44dcff7a-fb94-4c95-b_17_640_640_1040_1040.png,0,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_960_640_1360_1040.png,0,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_1280_640_1680_1040.png,0,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_1600_640_2000_1040.png,0,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_1648_640_2048_1040.png,0,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_0_960_400_1360.png,20,21,22,19,22,22,20
44dcff7a-fb94-4c95-b_17_320_960_720_1360.png,0,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_640_960_1040_1360.png,0,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_960_960_1360_1360.png,0,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_1280_960_1680_1360.png,0,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_1600_960_2000_1360.png,1,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_1648_960_2048_1360.png,1,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_0_1280_400_1680.png,31,28,30,26,28,29,26
44dcff7a-fb94-4c95-b_17_320_1280_720_1680.png,1,2,2,0,2,3,2
44dcff7a-fb94-4c95-b_17_640_1280_1040_1680.png,1,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_960_1280_1360_1680.png,1,0,0,0,0,0,0
44dcff7a-fb94-4c95-b_17_1280_1280_1680_1680.png,2,2,2,2,2,2,2
44dcff7a-fb94-4c95-b_17_1600_1280_2000_1680.png,10,9,9,9,9,9,10
44dcff7a-fb94-4c95-b_17_1648_1280_2048_1680.png,9,8,8,8,8,8,8
44dcff7a-fb94-4c95-b_17_0_1600_400_2000.png,22,20,20,17,20,21,17
44dcff7a-fb94-4c95-b_17_320_1600_720_2000.png,13,13,12,12,11,11,11
44dcff7a-fb94-4c95-b_17_640_1600_1040_2000.png,14,15,15,15,15,15,14
44dcff7a-fb94-4c95-b_17_960_1600_1360_2000.png,8,8,7,7,8,8,8
44dcff7a-fb94-4c95-b_17_1280_1600_1680_2000.png,6,6,6,4,5,6,5
44dcff7a-fb94-4c95-b_17_1600_1600_2000_2000.png,18,20,19,17,20,20,17
44dcff7a-fb94-4c95-b_17_1648_1600_2048_2000.png,21,25,23,21,24,25,21
44dcff7a-fb94-4c95-b_17_0_1648_400_2048.png,19,17,17,13,16,18,15
44dcff7a-fb94-4c95-b_17_320_1648_720_2048.png,12,12,12,11,10,11,10
44dcff7a-fb94-4c95-b_17_640_1648_1040_2048.png,14,15,16,15,15,15,15
44dcff7a-fb94-4c95-b_17_960_1648_1360_2048.png,8,8,8,7,8,8,8
44dcff7a-fb94-4c95-b_17_1280_1648_1680_2048.png,6,6,6,4,5,6,6
44dcff7a-fb94-4c95-b_17_1600_1648_2000_2048.png,15,18,18,15,19,18,15
44dcff7a-fb94-4c95-b_17_1648_1648_2048_2048.png,18,24,22,18,24,23,18
4ca0c7ab-256b-492b-9_18_0_0_400_400.png,4,6,6,4,6,7,5
4ca0c7ab-256b-492b-9_18_320_0_720_400.png,10,9,9,7,9,9,8
4ca0c7ab-256b-492b-9_18_640_0_1040_400.png,11,10,9,9,10,9,8
4ca0c7ab-256b-492b-9_18_960_0_1360_400.png,8,7,8,5,6,7,6
4ca0c7ab-256b-492b-9_18_1280_0_1680_400.png,2,2,2,2,2,3,2
4ca0c7ab-256b-492b-9_18_1600_0_2000_400.png,1,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_1648_0_2048_400.png,1,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_0_320_400_720.png,11,12,11,11,12,12,11
4ca0c7ab-256b-492b-9_18_320_320_720_720.png,21,21,22,19,20,22,19
4ca0c7ab-256b-492b-9_18_640_320_1040_720.png,30,28,28,28,29,31,28
4ca0c7ab-256b-492b-9_18_960_320_1360_720.png,26,27,27,23,26,27,24
4ca0c7ab-256b-492b-9_18_1280_320_1680_720.png,25,27,26,24,27,26,24
4ca0c7ab-256b-492b-9_18_1600_320_2000_720.png,30,33,33,28,36,35,27
4ca0c7ab-256b-492b-9_18_1648_320_2048_720.png,35,36,35,32,38,36,32
4ca0c7ab-256b-492b-9_18_0_640_400_1040.png,0,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_320_640_720_1040.png,12,12,12,12,12,12,12
4ca0c7ab-256b-492b-9_18_640_640_1040_1040.png,14,15,12,12,13,13,13
4ca0c7ab-256b-492b-9_18_960_640_1360_1040.png,15,15,15,15,17,16,15
4ca0c7ab-256b-492b-9_18_1280_640_1680_1040.png,23,22,21,20,21,21,20
4ca0c7ab-256b-492b-9_18_1600_640_2000_1040.png,42,46,42,40,41,43,37
4ca0c7ab-256b-492b-9_18_1648_640_2048_1040.png,48,53,49,44,48,50,42
4ca0c7ab-256b-492b-9_18_0_960_400_1360.png,0,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_320_960_720_1360.png,0,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_640_960_1040_1360.png,0,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_960_960_1360_1360.png,4,4,4,4,4,4,4
4ca0c7ab-256b-492b-9_18_1280_960_1680_1360.png,14,14,14,14,14,14,14
4ca0c7ab-256b-492b-9_18_1600_960_2000_1360.png,24,23,23,22,24,25,22
4ca0c7ab-256b-492b-9_18_1648_960_2048_1360.png,29,29,30,27,30,30,28
4ca0c7ab-256b-492b-9_18_0_1280_400_1680.png,3,3,3,3,3,3,3
4ca0c7ab-256b-492b-9_18_320_1280_720_1680.png,3,3,3,3,3,3,3
4ca0c7ab-256b-492b-9_18_640_1280_1040_1680.png,3,3,3,3,3,3,3
4ca0c7ab-256b-492b-9_18_960_1280_1360_1680.png,0,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_1280_1280_1680_1680.png,5,5,5,5,5,5,5
4ca0c7ab-256b-492b-9_18_1600_1280_2000_1680.png,14,13,14,13,13,14,13
4ca0c7ab-256b-492b-9_18_1648_1280_2048_1680.png,17,16,16,16,15,16,16
4ca0c7ab-256b-492b-9_18_0_1600_400_2000.png,19,22,21,20,21,21,19
4ca0c7ab-256b-492b-9_18_320_1600_720_2000.png,14,14,14,14,14,14,14
4ca0c7ab-256b-492b-9_18_640_1600_1040_2000.png,5,5,5,6,5,5,5
4ca0c7ab-256b-492b-9_18_960_1600_1360_2000.png,0,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_1280_1600_1680_2000.png,6,6,6,6,6,6,6
4ca0c7ab-256b-492b-9_18_1600_1600_2000_2000.png,17,19,16,17,17,17,17
4ca0c7ab-256b-492b-9_18_1648_1600_2048_2000.png,19,20,19,19,19,19,20
4ca0c7ab-256b-492b-9_18_0_1648_400_2048.png,19,22,21,20,21,22,19
4ca0c7ab-256b-492b-9_18_320_1648_720_2048.png,13,13,13,13,13,13,13
4ca0c7ab-256b-492b-9_18_640_1648_1040_2048.png,2,3,4,4,4,3,3
4ca0c7ab-256b-492b-9_18_960_1648_1360_2048.png,0,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_1280_1648_1680_2048.png,5,5,5,5,5,5,5
4ca0c7ab-256b-492b-9_18_1600_1648_2000_2048.png,17,18,18,17,18,18,17
4ca0c7ab-256b-492b-9_18_1648_1648_2048_2048.png,19,19,20,19,19,18,18
4ded495e-78a0-4f1a-a_19_0_0_400_400.png,1,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_320_0_720_400.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_640_0_1040_400.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_960_0_1360_400.png,6,6,6,6,6,6,6
4ded495e-78a0-4f1a-a_19_1280_0_1680_400.png,8,8,9,8,9,9,9
