Image,GT,mask_rcnn_R_50_C4,mask_rcnn_R_50_DC5,mask_rcnn_R_50_FPN,mask_rcnn_R_101_C4,mask_rcnn_R_101_DC5,mask_rcnn_R_101_FPN
5a5bf31c-4a2f-4f33-a_22_1280_640_1680_1040.png,0.0210125,0.0206125,0.01954375,0.0195875,0.01895625,0.01925625,0.01956875
5a5bf31c-4a2f-4f33-a_22_1600_640_2000_1040.png,0.05585625,0.05354375,0.05220625,0.052475,0.05168125,0.05218125,0.05311875
5a5bf31c-4a2f-4f33-a_22_1648_640_2048_1040.png,0.0871375,0.09480625,0.08071875,0.07843125,0.079925,0.08003125,0.08295625
5a5bf31c-4a2f-4f33-a_22_0_960_400_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_320_960_720_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_640_960_1040_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_960_960_1360_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1280_960_1680_1360.png,0.02728125,0.02705625,0.0257,0.025575,0.0249625,0.0258625,0.02551875
5a5bf31c-4a2f-4f33-a_22_1600_960_2000_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1648_960_2048_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_0_1280_400_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_320_1280_720_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_640_1280_1040_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_960_1280_1360_1680.png,0.08705,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1280_1280_1680_1680.png,0.01295625,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1600_1280_2000_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1648_1280_2048_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_0_1600_400_2000.png,0.11560625,0.11775625,0.11308125,0.112125,0.1144625,0.1159,0.1139125
5a5bf31c-4a2f-4f33-a_22_320_1600_720_2000.png,0.0654375,0.07228125,0.06571875,0.06661875,0.0704625,0.07121875,0.066575
5a5bf31c-4a2f-4f33-a_22_640_1600_1040_2000.png,0.013275,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_960_1600_1360_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1280_1600_1680_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1600_1600_2000_2000.png,0.01295625,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1648_1600_2048_2000.png,0.02266875,0.02255,0.02044375,0.02230625,0.02148125,0.0206875,0.02175
5a5bf31c-4a2f-4f33-a_22_0_1648_400_2048.png,0.128,0.1305,0.12640625,0.1261875,0.127075,0.128925,0.12746875
5a5bf31c-4a2f-4f33-a_22_320_1648_720_2048.png,0.0654375,0.07226875,0.06573125,0.06664375,0.07048125,0.07113125,0.0665875
5a5bf31c-4a2f-4f33-a_22_640_1648_1040_2048.png,0.013275,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_960_1648_1360_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1280_1648_1680_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a5bf31c-4a2f-4f33-a_22_1600_1648_2000_2048.png,0.0225875,0.02220625,0.021575,0.02085,0.0202625,0.02115625,0.02084375
5a5bf31c-4a2f-4f33-a_22_1648_1648_2048_2048.png,0.04243125,0.0399125,0.03813125,0.0397125,0.038625,0.03975,0.0394
5b186eaf-f435-459d-a_23_0_0_400_400.png,0.1117875,0.12215,0.11623125,0.11674375,0.1256625,0.1258625,0.1223625
5b186eaf-f435-459d-a_23_320_0_720_400.png,0.052625,0.043875,0.04525625,0.0536125,0.04485625,0.04935625,0.0330875
5b186eaf-f435-459d-a_23_640_0_1040_400.png,0.0999625,0.0450625,0.04894375,0.03153125,0.0361625,0.04819375,0.03154375
5b186eaf-f435-459d-a_23_960_0_1360_400.png,0.06068125,0.0488625,0.0459875,0.0467,0.04495,0.04575625,0.04575
5b186eaf-f435-459d-a_23_1280_0_1680_400.png,0.145325,0.1485125,0.16376875,0.11144375,0.10825,0.1094625,0.11054375
5b186eaf-f435-459d-a_23_1600_0_2000_400.png,0.0804875,0.084825,0.08208125,0.076675,0.07494375,0.08339375,0.0759625
5b186eaf-f435-459d-a_23_1648_0_2048_400.png,0.0684,0.06975,0.069625,0.0693375,0.08078125,0.06810625,0.06755625
5b186eaf-f435-459d-a_23_0_320_400_720.png,0.24518125,0.2752625,0.25138125,0.21780625,0.26839375,0.273425,0.208575
5b186eaf-f435-459d-a_23_320_320_720_720.png,0.136975,0.12419375,0.12026875,0.1064625,0.122875,0.107375,0.1065125
5b186eaf-f435-459d-a_23_640_320_1040_720.png,0.21675625,0.22615625,0.214425,0.21271875,0.22028125,0.2285125,0.21329375
5b186eaf-f435-459d-a_23_960_320_1360_720.png,0.199275,0.199325,0.1972125,0.19370625,0.1934625,0.19775,0.19406875
5b186eaf-f435-459d-a_23_1280_320_1680_720.png,0.16720625,0.1698875,0.16528125,0.1645125,0.1657,0.16690625,0.16366875
5b186eaf-f435-459d-a_23_1600_320_2000_720.png,0.12129375,0.12465625,0.1196625,0.12333125,0.1520875,0.12465,0.123925
5b186eaf-f435-459d-a_23_1648_320_2048_720.png,0.1121625,0.1155375,0.11099375,0.11285,0.11291875,0.11460625,0.111725
5b186eaf-f435-459d-a_23_0_640_400_1040.png,0.0198,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_320_640_720_1040.png,0.01765625,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_640_640_1040_1040.png,0.08894375,0.0916625,0.08795,0.0897875,0.0892125,0.090025,0.08939375
5b186eaf-f435-459d-a_23_960_640_1360_1040.png,0.12525,0.1275125,0.12334375,0.12395,0.1222625,0.1248375,0.12435625
5b186eaf-f435-459d-a_23_1280_640_1680_1040.png,0.06205625,0.061125,0.0588625,0.05930625,0.05796875,0.0590625,0.0591375
5b186eaf-f435-459d-a_23_1600_640_2000_1040.png,0.11261875,0.1126375,0.10770625,0.10893125,0.10938125,0.11150625,0.10804375
5b186eaf-f435-459d-a_23_1648_640_2048_1040.png,0.1022625,0.10304375,0.098725,0.0995875,0.099625,0.10150625,0.0982875
5b186eaf-f435-459d-a_23_0_960_400_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_320_960_720_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_640_960_1040_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_960_960_1360_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_1280_960_1680_1360.png,0.03751875,0.0371125,0.036575,0.0363625,0.0367375,0.0367125,0.03625
5b186eaf-f435-459d-a_23_1600_960_2000_1360.png,0.01825,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_1648_960_2048_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_0_1280_400_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_320_1280_720_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_640_1280_1040_1680.png,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_960_1280_1360_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_1280_1280_1680_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_1600_1280_2000_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_1648_1280_2048_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5b186eaf-f435-459d-a_23_0_1600_400_2000.png,0.08433125,0.08593125,0.0860625,0.08381875,0.08211875,0.08519375,0.0840375
5b186eaf-f435-459d-a_23_320_1600_720_2000.png,0.18714375,0.21633125,0.1666625,0.17066875,0.18425,0.2212,0.1561375
5b186eaf-f435-459d-a_23_640_1600_1040_2000.png,0.19104375,0.197775,0.18636875,0.19036875,0.19015,0.1934875,0.18211875
5b186eaf-f435-459d-a_23_960_1600_1360_2000.png,0.0897125,0.11408125,0.0859375,0.08565625,0.1125625,0.087025,0.08605
5b186eaf-f435-459d-a_23_1280_1600_1680_2000.png,0.099925,0.1120375,0.09648125,0.09711875,0.0987,0.0972375,0.0972625
5b186eaf-f435-459d-a_23_1600_1600_2000_2000.png,0.0994625,0.1214125,0.11398125,0.09819375,0.105475,0.11396875,0.110975
5b186eaf-f435-459d-a_23_1648_1600_2048_2000.png,0.08345,0.08781875,0.08285,0.0914875,0.08200625,0.0845875,0.08225
5b186eaf-f435-459d-a_23_0_1648_400_2048.png,0.1126125,0.1130875,0.10978125,0.1092625,0.1068125,0.1099875,0.10820625
5b186eaf-f435-459d-a_23_320_1648_720_2048.png,0.19925625,0.2255,0.17588125,0.179225,0.1946625,0.26481875,0.1686
5b186eaf-f435-459d-a_23_640_1648_1040_2048.png,0.19104375,0.19776875,0.19011875,0.19076875,0.1876,0.1931,0.18394375
5b186eaf-f435-459d-a_23_960_1648_1360_2048.png,0.101325,0.12679375,0.0977375,0.098225,0.1235625,0.09824375,0.09816875
5b186eaf-f435-459d-a_23_1280_1648_1680_2048.png,0.10261875,0.1018,0.098775,0.099825,0.10035,0.0999875,0.10105
5b186eaf-f435-459d-a_23_1600_1648_2000_2048.png,0.11535625,0.12876875,0.13205625,0.12415625,0.11313125,0.12708125,0.12663125
5b186eaf-f435-459d-a_23_1648_1648_2048_2048.png,0.0977375,0.0998125,0.0969375,0.095925,0.09664375,0.09725,0.0976875
5e03c52f-bf8d-49d8-9_24_0_0_400_400.png,0.02678125,0.0,0.0,0.0,0.0,0.0,0.0527875
5e03c52f-bf8d-49d8-9_24_320_0_720_400.png,0.01466875,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_640_0_1040_400.png,0.01230625,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_960_0_1360_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_1280_0_1680_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_1600_0_2000_400.png,0.042175,0.042575,0.04141875,0.04141875,0.04214375,0.04211875,0.042
5e03c52f-bf8d-49d8-9_24_1648_0_2048_400.png,0.0616375,0.080325,0.07660625,0.0657375,0.07555,0.07534375,0.0629
5e03c52f-bf8d-49d8-9_24_0_320_400_720.png,0.23276875,0.162525,0.1412375,0.1561875,0.15069375,0.1265125,0.130825
5e03c52f-bf8d-49d8-9_24_320_320_720_720.png,0.1500375,0.12275625,0.11321875,0.11741875,0.10784375,0.12756875,0.1301625
5e03c52f-bf8d-49d8-9_24_640_320_1040_720.png,0.14120625,0.1668875,0.119725,0.12715,0.12541875,0.1625375,0.12518125
5e03c52f-bf8d-49d8-9_24_960_320_1360_720.png,0.089725,0.083675,0.0818875,0.083275,0.08254375,0.07975,0.08029375
5e03c52f-bf8d-49d8-9_24_1280_320_1680_720.png,0.1668625,0.2415125,0.19529375,0.19320625,0.30371875,0.12949375,0.14876875
5e03c52f-bf8d-49d8-9_24_1600_320_2000_720.png,0.25948125,0.18838125,0.1748375,0.16839375,0.227225,0.2129875,0.1604625
5e03c52f-bf8d-49d8-9_24_1648_320_2048_720.png,0.236025,0.19156875,0.170475,0.16736875,0.187475,0.19064375,0.150275
5e03c52f-bf8d-49d8-9_24_0_640_400_1040.png,0.34073125,0.31998125,0.33079375,0.26873125,0.32271875,0.320425,0.26804375
5e03c52f-bf8d-49d8-9_24_320_640_720_1040.png,0.0848625,0.0853125,0.08268125,0.08295,0.08360625,0.08441875,0.08449375
5e03c52f-bf8d-49d8-9_24_640_640_1040_1040.png,0.08073125,0.08225,0.0790125,0.07904375,0.07915,0.0798125,0.0803
5e03c52f-bf8d-49d8-9_24_960_640_1360_1040.png,0.03674375,0.0367125,0.0359375,0.03620625,0.03579375,0.03663125,0.0365375
5e03c52f-bf8d-49d8-9_24_1280_640_1680_1040.png,0.0745125,0.08736875,0.08025625,0.0811875,0.0805625,0.07984375,0.0566375
5e03c52f-bf8d-49d8-9_24_1600_640_2000_1040.png,0.21094375,0.22664375,0.2006625,0.18916875,0.20279375,0.2125875,0.1901625
5e03c52f-bf8d-49d8-9_24_1648_640_2048_1040.png,0.22010625,0.2446375,0.21868125,0.216025,0.2175625,0.24441875,0.21571875
5e03c52f-bf8d-49d8-9_24_0_960_400_1360.png,0.00224375,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_320_960_720_1360.png,0.0119875,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_640_960_1040_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_960_960_1360_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_1280_960_1680_1360.png,0.034125,0.03376875,0.0328875,0.0302125,0.0297375,0.03376875,0.0302125
5e03c52f-bf8d-49d8-9_24_1600_960_2000_1360.png,0.05699375,0.05551875,0.04959375,0.04909375,0.0493125,0.0529,0.051875
5e03c52f-bf8d-49d8-9_24_1648_960_2048_1360.png,0.03940625,0.038075,0.03405625,0.037075,0.03505625,0.036375,0.03483125
5e03c52f-bf8d-49d8-9_24_0_1280_400_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_320_1280_720_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_640_1280_1040_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_960_1280_1360_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_1280_1280_1680_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_1600_1280_2000_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_1648_1280_2048_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_0_1600_400_2000.png,0.0192,0.0198125,0.018825,0.01930625,0.019125,0.01941875,0.01953125
5e03c52f-bf8d-49d8-9_24_320_1600_720_2000.png,0.02238125,0.022325,0.0213,0.0221875,0.0217125,0.0222375,0.02218125
5e03c52f-bf8d-49d8-9_24_640_1600_1040_2000.png,0.02279375,0.02360625,0.02293125,0.02291875,0.0230375,0.02323125,0.023075
5e03c52f-bf8d-49d8-9_24_960_1600_1360_2000.png,0.0202125,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_1280_1600_1680_2000.png,0.0,0.0039,0.0,0.003825,0.00364375,0.0,0.0
5e03c52f-bf8d-49d8-9_24_1600_1600_2000_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_1648_1600_2048_2000.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_0_1648_400_2048.png,0.02304375,0.0234625,0.02308125,0.0232875,0.0229,0.0236625,0.0238
5e03c52f-bf8d-49d8-9_24_320_1648_720_2048.png,0.03981875,0.03535,0.0356625,0.03316875,0.0325125,0.03309375,0.03315625
5e03c52f-bf8d-49d8-9_24_640_1648_1040_2048.png,0.0305,0.0391,0.03019375,0.030725,0.030375,0.03803125,0.0307125
5e03c52f-bf8d-49d8-9_24_960_1648_1360_2048.png,0.0657625,0.0638,0.0606625,0.061925,0.06215625,0.0644,0.06291875
5e03c52f-bf8d-49d8-9_24_1280_1648_1680_2048.png,0.01874375,0.02063125,0.01955,0.02110625,0.0205,0.02235,0.0201125
5e03c52f-bf8d-49d8-9_24_1600_1648_2000_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5e03c52f-bf8d-49d8-9_24_1648_1648_2048_2048.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_0_0_400_400.png,0.07841875,0.08315,0.071175,0.0633625,0.07846875,0.07125625,0.07491875
5fbb22e9-ecae-4bb5-9_25_320_0_720_400.png,0.169125,0.17615,0.15606875,0.1202125,0.15600625,0.14486875,0.11023125
5fbb22e9-ecae-4bb5-9_25_640_0_1040_400.png,0.0589625,0.0705125,0.06463125,0.056075,0.0602125,0.06595625,0.05553125
5fbb22e9-ecae-4bb5-9_25_960_0_1360_400.png,0.0046875,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_1280_0_1680_400.png,0.0473625,0.0531625,0.057125,0.05295,0.05870625,0.04866875,0.0483125
5fbb22e9-ecae-4bb5-9_25_1600_0_2000_400.png,0.03613125,0.03033125,0.0305875,0.0336625,0.031425,0.03211875,0.0362875
5fbb22e9-ecae-4bb5-9_25_1648_0_2048_400.png,0.0377375,0.0323,0.03200625,0.03484375,0.0325625,0.03285,0.03734375
5fbb22e9-ecae-4bb5-9_25_0_320_400_720.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_320_320_720_720.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_640_320_1040_720.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_960_320_1360_720.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_1280_320_1680_720.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_1600_320_2000_720.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_1648_320_2048_720.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_0_640_400_1040.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_320_640_720_1040.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_640_640_1040_1040.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_960_640_1360_1040.png,0.00768125,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_1280_640_1680_1040.png,0.0031625,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_1600_640_2000_1040.png,0.02775625,0.02626875,0.0253,0.02666875,0.025,0.02608125,0.02671875
5fbb22e9-ecae-4bb5-9_25_1648_640_2048_1040.png,0.04219375,0.055875,0.05410625,0.04341875,0.0553875,0.0547875,0.04161875
5fbb22e9-ecae-4bb5-9_25_0_960_400_1360.png,0.02351875,0.02316875,0.02221875,0.02264375,0.021975,0.02316875,0.022575
5fbb22e9-ecae-4bb5-9_25_320_960_720_1360.png,0.03401875,0.03438125,0.0334,0.0332125,0.03276875,0.0339,0.033225
5fbb22e9-ecae-4bb5-9_25_640_960_1040_1360.png,0.0088625,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_960_960_1360_1360.png,0.01958125,0.01989375,0.01901875,0.01896875,0.0186375,0.0192125,0.01909375
5fbb22e9-ecae-4bb5-9_25_1280_960_1680_1360.png,0.00901875,0.0082625,0.00770625,0.00798125,0.00784375,0.0082125,0.00808125
5fbb22e9-ecae-4bb5-9_25_1600_960_2000_1360.png,0.12994375,0.1368875,0.12801875,0.129075,0.12835,0.1284625,0.1279875
5fbb22e9-ecae-4bb5-9_25_1648_960_2048_1360.png,0.1423125,0.1501625,0.1409375,0.14089375,0.140725,0.14264375,0.1407
5fbb22e9-ecae-4bb5-9_25_0_1280_400_1680.png,0.19965625,0.207875,0.1931625,0.18865,0.19319375,0.204925,0.1851625
5fbb22e9-ecae-4bb5-9_25_320_1280_720_1680.png,0.10250625,0.1042375,0.1005375,0.100025,0.100625,0.102125,0.1009625
5fbb22e9-ecae-4bb5-9_25_640_1280_1040_1680.png,0.0152375,0.01510625,0.01505625,0.01491875,0.0150625,0.015275,0.01505
5fbb22e9-ecae-4bb5-9_25_960_1280_1360_1680.png,0.01031875,0.0,0.0,0.0,0.0,0.0,0.0
5fbb22e9-ecae-4bb5-9_25_1280_1280_1680_1680.png,0.01185625,0.01221875,0.0113625,0.01174375,0.0116625,0.0118,0.011825
5fbb22e9-ecae-4bb5-9_25_1600_1280_2000_1680.png,0.10225625,0.10305625,0.09885,0.099175,0.09933125,0.10134375,0.09950625
5fbb22e9-ecae-4bb5-9_25_1648_1280_2048_1680.png,0.10151875,0.10290625,0.09864375,0.0987125,0.09913125,0.1007,0.09883125
5fbb22e9-ecae-4bb5-9_25_0_1600_400_2000.png,0.13373125,0.14493125,0.1415875,0.14241875,0.1423,0.149225,0.13636875
5fbb22e9-ecae-4bb5-9_25_320_1600_720_2000.png,0.03676875,0.0384,0.036775,0.03843125,0.0380375,0.03828125,0.0386
5fbb22e9-ecae-4bb5-9_25_640_1600_1040_2000.png,0.01215625,0.01355,0.0120625,0.0121375,0.01250625,0.0136625,0.0123625
5fbb22e9-ecae-4bb5-9_25_960_1600_1360_2000.png,0.0185875,0.01881875,0.01789375,0.01790625,0.01821875,0.01860625,0.01803125
5fbb22e9-ecae-4bb5-9_25_1280_1600_1680_2000.png,0.0176,0.02385,0.0167375,0.01701875,0.02251875,0.0237,0.02411875
5fbb22e9-ecae-4bb5-9_25_1600_1600_2000_2000.png,0.06655,0.06645,0.06423125,0.06443125,0.0643375,0.06518125,0.06133125
5fbb22e9-ecae-4bb5-9_25_1648_1600_2048_2000.png,0.0686875,0.07028125,0.06498125,0.06441875,0.06434375,0.06631875,0.06126875
5fbb22e9-ecae-4bb5-9_25_0_1648_400_2048.png,0.12691875,0.135275,0.13185625,0.132975,0.13303125,0.1398125,0.1345625
5fbb22e9-ecae-4bb5-9_25_320_1648_720_2048.png,0.03676875,0.03809375,0.03623125,0.0378875,0.0376625,0.03768125,0.03790625
5fbb22e9-ecae-4bb5-9_25_640_1648_1040_2048.png,0.01215625,0.01353125,0.01218125,0.01208125,0.01239375,0.01365625,0.01226875
5fbb22e9-ecae-4bb5-9_25_960_1648_1360_2048.png,0.01396875,0.0144,0.013675,0.01375,0.01435625,0.01423125,0.01380625
5fbb22e9-ecae-4bb5-9_25_1280_1648_1680_2048.png,0.0176,0.0309875,0.03055625,0.03315,0.02918125,0.02984375,0.0283125
5fbb22e9-ecae-4bb5-9_25_1600_1648_2000_2048.png,0.06939375,0.065675,0.0644,0.064625,0.064525,0.06505,0.06530625
5fbb22e9-ecae-4bb5-9_25_1648_1648_2048_2048.png,0.08291875,0.07643125,0.0750875,0.07386875,0.0783125,0.07725,0.07534375
6b413cdd-43e5-4562-a_26_0_0_400_400.png,0.05549375,0.0541625,0.0500375,0.04299375,0.0524,0.0473875,0.0449
6b413cdd-43e5-4562-a_26_320_0_720_400.png,0.04340625,0.0299875,0.027775,0.0283875,0.0293875,0.0329,0.0304875
6b413cdd-43e5-4562-a_26_640_0_1040_400.png,0.06515625,0.062925,0.060225,0.06215,0.0626,0.06088125,0.0620375
6b413cdd-43e5-4562-a_26_960_0_1360_400.png,0.03979375,0.0,0.03455,0.03543125,0.03471875,0.0,0.03380625
6b413cdd-43e5-4562-a_26_1280_0_1680_400.png,0.0008125,0.0,0.0,0.0,0.0,0.0,0.0
6b413cdd-43e5-4562-a_26_1600_0_2000_400.png,0.01173125,0.0119625,0.0116,0.0119875,0.01234375,0.0117375,0.01233125
6b413cdd-43e5-4562-a_26_1648_0_2048_400.png,0.0136125,0.014025,0.0134625,0.01356875,0.01434375,0.0136125,0.01414375
6b413cdd-43e5-4562-a_26_0_320_400_720.png,0.44351875,0.4554875,0.39140625,0.32086875,0.41185625,0.42685625,0.2843125
6b413cdd-43e5-4562-a_26_320_320_720_720.png,0.32516875,0.31916875,0.29679375,0.2282125,0.30299375,0.28985625,0.21000625
6b413cdd-43e5-4562-a_26_640_320_1040_720.png,0.246525,0.2628875,0.2388,0.2053375,0.25588125,0.25465,0.2029375
6b413cdd-43e5-4562-a_26_960_320_1360_720.png,0.23225625,0.2177625,0.22709375,0.2049625,0.23140625,0.22154375,0.205225
6b413cdd-43e5-4562-a_26_1280_320_1680_720.png,0.16014375,0.15295625,0.16789375,0.15785625,0.16825625,0.15383125,0.15424375
6b413cdd-43e5-4562-a_26_1600_320_2000_720.png,0.12509375,0.12795,0.1246875,0.1261875,0.12608125,0.12615,0.12613125
6b413cdd-43e5-4562-a_26_1648_320_2048_720.png,0.1130875,0.1264,0.114675,0.11588125,0.116425,0.115525,0.11588125
6b413cdd-43e5-4562-a_26_0_640_400_1040.png,0.1466625,0.1728375,0.151625,0.11408125,0.1422875,0.1427,0.11376875
6b413cdd-43e5-4562-a_26_320_640_720_1040.png,0.05796875,0.061325,0.0582625,0.0587,0.05909375,0.05955,0.05761875
6b413cdd-43e5-4562-a_26_640_640_1040_1040.png,0.09724375,0.0989625,0.0939375,0.10285,0.10533125,0.0956375,0.09343125
6b413cdd-43e5-4562-a_26_960_640_1360_1040.png,0.17650625,0.1973625,0.184525,0.1747,0.1762,0.183975,0.17251875
6b413cdd-43e5-4562-a_26_1280_640_1680_1040.png,0.10355,0.0957375,0.09454375,0.095525,0.10024375,0.0954,0.094975
6b413cdd-43e5-4562-a_26_1600_640_2000_1040.png,0.05195,0.05163125,0.0501875,0.05043125,0.05003125,0.05085625,0.05050625
6b413cdd-43e5-4562-a_26_1648_640_2048_1040.png,0.05195,0.05161875,0.05018125,0.05035625,0.049675,0.05088125,0.05049375
6b413cdd-43e5-4562-a_26_0_960_400_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b413cdd-43e5-4562-a_26_320_960_720_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b413cdd-43e5-4562-a_26_640_960_1040_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b413cdd-43e5-4562-a_26_960_960_1360_1360.png,0.0007125,0.0,0.0,0.0,0.0,0.0,0.0
6b413cdd-43e5-4562-a_26_1280_960_1680_1360.png,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
6b413cdd-43e5-4562-a_26_1600_960_2000_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6b413cdd-43e5-4562-a_26_1648_960_2048_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
